timestamp,machine,temperature
2026-04-30 00:07:56,DOCKERSTATION,51.0
2026-04-30 00:08:01,DOCKERSTATION,51.0
2026-04-30 00:08:06,DOCKERSTATION,51.0
2026-04-30 00:08:11,DOCKERSTATION,50.0
2026-04-30 00:08:17,DOCKERSTATION,51.0
2026-04-30 00:08:22,DOCKERSTATION,51.0
2026-04-30 00:08:27,DOCKERSTATION,50.0
2026-04-30 00:08:32,DOCKERSTATION,50.0
2026-04-30 00:08:37,DOCKERSTATION,50.0
2026-04-30 00:08:42,DOCKERSTATION,50.0
2026-04-30 00:08:47,DOCKERSTATION,51.0
2026-04-30 00:08:52,DOCKERSTATION,49.0
2026-04-30 00:08:57,DOCKERSTATION,50.0
2026-04-30 00:09:02,DOCKERSTATION,49.0
2026-04-30 00:09:07,DOCKERSTATION,50.0
2026-04-30 00:09:12,DOCKERSTATION,49.0
2026-04-30 00:09:17,DOCKERSTATION,50.0
2026-04-30 00:09:23,DOCKERSTATION,50.0
2026-04-30 00:09:28,DOCKERSTATION,49.0
2026-04-30 00:09:33,DOCKERSTATION,50.0
2026-04-30 00:09:38,DOCKERSTATION,50.0
2026-04-30 00:09:43,DOCKERSTATION,50.0
2026-04-30 00:09:48,DOCKERSTATION,51.0
2026-04-30 00:09:53,DOCKERSTATION,50.0
2026-04-30 00:09:58,DOCKERSTATION,50.0
2026-04-30 00:10:03,DOCKERSTATION,51.0
2026-04-30 00:10:08,DOCKERSTATION,49.0
2026-04-30 00:10:13,DOCKERSTATION,50.0
2026-04-30 00:10:18,DOCKERSTATION,50.0
2026-04-30 00:10:23,DOCKERSTATION,50.0
2026-04-30 00:10:29,DOCKERSTATION,51.0
2026-04-30 00:10:34,DOCKERSTATION,49.0
2026-04-30 00:10:39,DOCKERSTATION,50.0
2026-04-30 00:10:44,DOCKERSTATION,50.0
2026-04-30 00:10:49,DOCKERSTATION,50.0
2026-04-30 00:10:54,DOCKERSTATION,51.0
2026-04-30 00:10:59,DOCKERSTATION,50.0
2026-04-30 00:11:04,DOCKERSTATION,51.0
2026-04-30 00:11:09,DOCKERSTATION,50.0
2026-04-30 00:11:14,DOCKERSTATION,51.0
2026-04-30 00:11:19,DOCKERSTATION,50.0
2026-04-30 00:11:24,DOCKERSTATION,50.0
2026-04-30 00:11:29,DOCKERSTATION,50.0
2026-04-30 00:11:35,DOCKERSTATION,51.0
2026-04-30 00:11:40,DOCKERSTATION,50.0
2026-04-30 00:11:45,DOCKERSTATION,50.0
2026-04-30 00:11:50,DOCKERSTATION,50.0
2026-04-30 00:11:55,DOCKERSTATION,50.0
2026-04-30 00:12:00,DOCKERSTATION,51.0
2026-04-30 00:12:05,DOCKERSTATION,50.0
2026-04-30 00:12:10,DOCKERSTATION,50.0
2026-04-30 00:12:15,DOCKERSTATION,51.0
2026-04-30 00:12:20,DOCKERSTATION,50.0
2026-04-30 00:12:25,DOCKERSTATION,50.0
2026-04-30 00:12:30,DOCKERSTATION,50.0
2026-04-30 00:12:36,DOCKERSTATION,51.0
2026-04-30 00:12:41,DOCKERSTATION,50.0
2026-04-30 00:12:46,DOCKERSTATION,50.0
2026-04-30 00:12:51,DOCKERSTATION,50.0
2026-04-30 00:12:56,DOCKERSTATION,50.0
2026-04-30 00:13:01,DOCKERSTATION,49.0
2026-04-30 00:13:06,DOCKERSTATION,51.0
2026-04-30 00:13:11,DOCKERSTATION,51.0
2026-04-30 00:13:16,DOCKERSTATION,51.0
2026-04-30 00:13:21,DOCKERSTATION,50.0
2026-04-30 00:13:26,DOCKERSTATION,51.0
2026-04-30 00:13:31,DOCKERSTATION,51.0
2026-04-30 00:13:36,DOCKERSTATION,51.0
2026-04-30 00:13:42,DOCKERSTATION,49.0
2026-04-30 00:13:47,DOCKERSTATION,51.0
2026-04-30 00:13:52,DOCKERSTATION,50.0
2026-04-30 00:13:57,DOCKERSTATION,50.0
2026-04-30 00:14:02,DOCKERSTATION,50.0
2026-04-30 00:14:07,DOCKERSTATION,51.0
2026-04-30 00:14:12,DOCKERSTATION,50.0
2026-04-30 00:14:17,DOCKERSTATION,50.0
2026-04-30 00:14:22,DOCKERSTATION,50.0
2026-04-30 00:14:27,DOCKERSTATION,51.0
2026-04-30 00:14:32,DOCKERSTATION,51.0
2026-04-30 00:14:37,DOCKERSTATION,50.0
2026-04-30 00:14:42,DOCKERSTATION,49.0
2026-04-30 00:14:48,DOCKERSTATION,51.0
2026-04-30 00:14:53,DOCKERSTATION,49.0
2026-04-30 00:14:58,DOCKERSTATION,52.0
2026-04-30 00:15:03,DOCKERSTATION,51.0
2026-04-30 00:15:08,DOCKERSTATION,51.0
2026-04-30 00:15:13,DOCKERSTATION,50.0
2026-04-30 00:15:18,DOCKERSTATION,50.0
2026-04-30 00:15:23,DOCKERSTATION,51.0
2026-04-30 00:15:28,DOCKERSTATION,51.0
2026-04-30 00:15:33,DOCKERSTATION,51.0
2026-04-30 00:15:38,DOCKERSTATION,50.0
2026-04-30 00:15:43,DOCKERSTATION,50.0
2026-04-30 00:15:48,DOCKERSTATION,50.0
2026-04-30 00:15:54,DOCKERSTATION,50.0
2026-04-30 00:15:59,DOCKERSTATION,51.0
2026-04-30 00:16:04,DOCKERSTATION,50.0
2026-04-30 00:16:09,DOCKERSTATION,50.0
2026-04-30 00:16:14,DOCKERSTATION,50.0
2026-04-30 00:16:19,DOCKERSTATION,50.0
2026-04-30 00:16:24,DOCKERSTATION,51.0
2026-04-30 00:16:29,DOCKERSTATION,50.0
2026-04-30 00:16:34,DOCKERSTATION,49.0
2026-04-30 00:16:39,DOCKERSTATION,50.0
2026-04-30 00:16:44,DOCKERSTATION,74.0
2026-04-30 00:16:49,DOCKERSTATION,49.0
2026-04-30 00:16:55,DOCKERSTATION,58.0
2026-04-30 00:17:00,DOCKERSTATION,50.0
2026-04-30 00:17:05,DOCKERSTATION,51.0
2026-04-30 00:17:10,DOCKERSTATION,50.0
2026-04-30 00:17:15,DOCKERSTATION,73.0
2026-04-30 00:17:20,DOCKERSTATION,51.0
2026-04-30 00:17:25,DOCKERSTATION,50.0
2026-04-30 00:17:30,DOCKERSTATION,51.0
2026-04-30 00:17:35,DOCKERSTATION,51.0
2026-04-30 00:17:40,DOCKERSTATION,51.0
2026-04-30 00:17:45,DOCKERSTATION,52.0
2026-04-30 00:17:50,DOCKERSTATION,50.0
2026-04-30 00:17:55,DOCKERSTATION,50.0
2026-04-30 00:18:01,DOCKERSTATION,50.0
2026-04-30 00:18:06,DOCKERSTATION,50.0
2026-04-30 00:18:11,DOCKERSTATION,51.0
2026-04-30 00:18:16,DOCKERSTATION,51.0
2026-04-30 00:18:21,DOCKERSTATION,51.0
2026-04-30 00:18:26,DOCKERSTATION,50.0
2026-04-30 00:18:31,DOCKERSTATION,51.0
2026-04-30 00:18:36,DOCKERSTATION,49.0
2026-04-30 00:18:41,DOCKERSTATION,51.0
2026-04-30 00:18:46,DOCKERSTATION,51.0
2026-04-30 00:18:51,DOCKERSTATION,50.0
2026-04-30 00:18:56,DOCKERSTATION,51.0
2026-04-30 00:19:01,DOCKERSTATION,51.0
2026-04-30 00:19:07,DOCKERSTATION,51.0
2026-04-30 00:19:12,DOCKERSTATION,50.0
2026-04-30 00:19:17,DOCKERSTATION,51.0
2026-04-30 00:19:22,DOCKERSTATION,51.0
2026-04-30 00:19:27,DOCKERSTATION,50.0
2026-04-30 00:19:32,DOCKERSTATION,51.0
2026-04-30 00:19:37,DOCKERSTATION,50.0
2026-04-30 00:19:42,DOCKERSTATION,50.0
2026-04-30 00:19:47,DOCKERSTATION,51.0
2026-04-30 00:19:52,DOCKERSTATION,51.0
2026-04-30 00:19:57,DOCKERSTATION,50.0
2026-04-30 00:20:02,DOCKERSTATION,51.0
2026-04-30 00:20:07,DOCKERSTATION,50.0
2026-04-30 00:20:13,DOCKERSTATION,50.0
2026-04-30 00:20:18,DOCKERSTATION,51.0
2026-04-30 00:20:23,DOCKERSTATION,51.0
2026-04-30 00:20:28,DOCKERSTATION,49.0
2026-04-30 00:20:33,DOCKERSTATION,51.0
2026-04-30 00:20:38,DOCKERSTATION,50.0
2026-04-30 00:20:43,DOCKERSTATION,50.0
2026-04-30 00:20:48,DOCKERSTATION,66.0
2026-04-30 00:20:53,DOCKERSTATION,51.0
2026-04-30 00:20:58,DOCKERSTATION,51.0
2026-04-30 00:21:03,DOCKERSTATION,50.0
2026-04-30 00:21:08,DOCKERSTATION,49.0
2026-04-30 00:21:13,DOCKERSTATION,50.0
2026-04-30 00:21:19,DOCKERSTATION,50.0
2026-04-30 00:21:24,DOCKERSTATION,51.0
2026-04-30 00:21:29,DOCKERSTATION,51.0
2026-04-30 00:21:34,DOCKERSTATION,50.0
2026-04-30 00:21:39,DOCKERSTATION,50.0
2026-04-30 00:21:44,DOCKERSTATION,50.0
2026-04-30 00:21:49,DOCKERSTATION,50.0
2026-04-30 00:21:54,DOCKERSTATION,51.0
2026-04-30 00:21:59,DOCKERSTATION,50.0
2026-04-30 00:22:04,DOCKERSTATION,50.0
2026-04-30 00:22:09,DOCKERSTATION,64.0
2026-04-30 00:22:14,DOCKERSTATION,51.0
2026-04-30 00:22:20,DOCKERSTATION,51.0
2026-04-30 00:22:25,DOCKERSTATION,51.0
2026-04-30 00:22:30,DOCKERSTATION,50.0
2026-04-30 00:22:35,DOCKERSTATION,50.0
2026-04-30 00:22:40,DOCKERSTATION,50.0
2026-04-30 00:22:45,DOCKERSTATION,50.0
2026-04-30 00:22:50,DOCKERSTATION,51.0
2026-04-30 00:22:55,DOCKERSTATION,51.0
2026-04-30 00:23:00,DOCKERSTATION,51.0
2026-04-30 00:23:05,DOCKERSTATION,50.0
2026-04-30 00:23:10,DOCKERSTATION,50.0
2026-04-30 00:23:15,DOCKERSTATION,51.0
2026-04-30 00:23:20,DOCKERSTATION,51.0
2026-04-30 00:23:26,DOCKERSTATION,51.0
2026-04-30 00:23:31,DOCKERSTATION,51.0
2026-04-30 00:23:36,DOCKERSTATION,51.0
2026-04-30 00:23:41,DOCKERSTATION,50.0
2026-04-30 00:23:46,DOCKERSTATION,50.0
2026-04-30 00:23:51,DOCKERSTATION,51.0
2026-04-30 00:23:56,DOCKERSTATION,51.0
2026-04-30 00:24:01,DOCKERSTATION,51.0
2026-04-30 00:24:06,DOCKERSTATION,50.0
2026-04-30 00:24:11,DOCKERSTATION,50.0
2026-04-30 00:24:16,DOCKERSTATION,51.0
2026-04-30 00:24:21,DOCKERSTATION,51.0
2026-04-30 00:24:26,DOCKERSTATION,51.0
2026-04-30 00:24:32,DOCKERSTATION,50.0
2026-04-30 00:24:37,DOCKERSTATION,51.0
2026-04-30 00:24:42,DOCKERSTATION,50.0
2026-04-30 00:24:47,DOCKERSTATION,51.0
2026-04-30 00:24:52,DOCKERSTATION,51.0
2026-04-30 00:24:57,DOCKERSTATION,49.0
2026-04-30 00:25:02,DOCKERSTATION,50.0
2026-04-30 00:25:07,DOCKERSTATION,51.0
2026-04-30 00:25:12,DOCKERSTATION,51.0
2026-04-30 00:25:17,DOCKERSTATION,50.0
2026-04-30 00:25:22,DOCKERSTATION,52.0
2026-04-30 00:25:27,DOCKERSTATION,50.0
2026-04-30 00:25:32,DOCKERSTATION,50.0
2026-04-30 00:25:38,DOCKERSTATION,51.0
2026-04-30 00:25:43,DOCKERSTATION,51.0
2026-04-30 00:25:48,DOCKERSTATION,51.0
2026-04-30 00:25:53,DOCKERSTATION,50.0
2026-04-30 00:25:58,DOCKERSTATION,51.0
2026-04-30 00:26:03,DOCKERSTATION,51.0
2026-04-30 00:26:08,DOCKERSTATION,50.0
2026-04-30 00:26:13,DOCKERSTATION,50.0
2026-04-30 00:26:18,DOCKERSTATION,50.0
2026-04-30 00:26:23,DOCKERSTATION,51.0
2026-04-30 00:26:28,DOCKERSTATION,50.0
2026-04-30 00:26:33,DOCKERSTATION,49.0
2026-04-30 00:26:38,DOCKERSTATION,51.0
2026-04-30 00:26:44,DOCKERSTATION,51.0
2026-04-30 00:26:49,DOCKERSTATION,50.0
2026-04-30 00:26:54,DOCKERSTATION,50.0
2026-04-30 00:26:59,DOCKERSTATION,51.0
2026-04-30 00:27:04,DOCKERSTATION,51.0
2026-04-30 00:27:09,DOCKERSTATION,50.0
2026-04-30 00:27:14,DOCKERSTATION,51.0
2026-04-30 00:27:19,DOCKERSTATION,51.0
2026-04-30 00:27:24,DOCKERSTATION,51.0
2026-04-30 00:27:29,DOCKERSTATION,50.0
2026-04-30 00:27:34,DOCKERSTATION,50.0
2026-04-30 00:27:39,DOCKERSTATION,50.0
2026-04-30 00:27:44,DOCKERSTATION,50.0
2026-04-30 00:27:50,DOCKERSTATION,51.0
2026-04-30 00:27:55,DOCKERSTATION,51.0
2026-04-30 00:28:00,DOCKERSTATION,50.0
2026-04-30 00:28:05,DOCKERSTATION,74.0
2026-04-30 00:28:10,DOCKERSTATION,52.0
2026-04-30 00:28:15,DOCKERSTATION,66.0
2026-04-30 00:28:20,DOCKERSTATION,64.0
2026-04-30 00:28:25,DOCKERSTATION,55.0
2026-04-30 00:28:30,DOCKERSTATION,60.0
2026-04-30 00:28:35,DOCKERSTATION,55.0
2026-04-30 00:28:40,DOCKERSTATION,55.0
2026-04-30 00:28:45,DOCKERSTATION,57.0
2026-04-30 00:28:51,DOCKERSTATION,55.0
2026-04-30 00:28:56,DOCKERSTATION,53.0
2026-04-30 00:29:01,DOCKERSTATION,54.0
2026-04-30 00:29:06,DOCKERSTATION,53.0
2026-04-30 00:29:11,DOCKERSTATION,53.0
2026-04-30 00:29:16,DOCKERSTATION,53.0
2026-04-30 00:29:21,DOCKERSTATION,53.0
2026-04-30 00:29:26,DOCKERSTATION,54.0
2026-04-30 00:29:31,DOCKERSTATION,53.0
2026-04-30 00:29:36,DOCKERSTATION,55.0
2026-04-30 00:29:41,DOCKERSTATION,54.0
2026-04-30 00:29:46,DOCKERSTATION,54.0
2026-04-30 00:29:51,DOCKERSTATION,54.0
2026-04-30 00:29:57,DOCKERSTATION,54.0
2026-04-30 00:30:02,DOCKERSTATION,52.0
2026-04-30 00:30:07,DOCKERSTATION,53.0
2026-04-30 00:30:12,DOCKERSTATION,53.0
2026-04-30 00:30:17,DOCKERSTATION,53.0
2026-04-30 00:30:22,DOCKERSTATION,53.0
2026-04-30 00:30:27,DOCKERSTATION,53.0
2026-04-30 00:30:32,DOCKERSTATION,52.0
2026-04-30 00:30:37,DOCKERSTATION,52.0
2026-04-30 00:30:42,DOCKERSTATION,52.0
2026-04-30 00:30:47,DOCKERSTATION,52.0
2026-04-30 00:30:52,DOCKERSTATION,53.0
2026-04-30 00:30:57,DOCKERSTATION,52.0
2026-04-30 00:31:03,DOCKERSTATION,52.0
2026-04-30 00:31:08,DOCKERSTATION,52.0
2026-04-30 00:31:13,DOCKERSTATION,52.0
2026-04-30 00:31:18,DOCKERSTATION,52.0
2026-04-30 00:31:23,DOCKERSTATION,52.0
2026-04-30 00:31:28,DOCKERSTATION,51.0
2026-04-30 00:31:33,DOCKERSTATION,52.0
2026-04-30 00:31:38,DOCKERSTATION,52.0
2026-04-30 00:31:43,DOCKERSTATION,51.0
2026-04-30 00:31:48,DOCKERSTATION,53.0
2026-04-30 00:31:53,DOCKERSTATION,51.0
2026-04-30 00:31:58,DOCKERSTATION,62.0
2026-04-30 00:32:03,DOCKERSTATION,52.0
2026-04-30 00:32:09,DOCKERSTATION,51.0
2026-04-30 00:32:14,DOCKERSTATION,51.0
2026-04-30 00:32:19,DOCKERSTATION,51.0
2026-04-30 00:32:24,DOCKERSTATION,50.0
2026-04-30 00:32:29,DOCKERSTATION,52.0
2026-04-30 00:32:34,DOCKERSTATION,51.0
2026-04-30 00:32:39,DOCKERSTATION,51.0
2026-04-30 00:32:44,DOCKERSTATION,52.0
2026-04-30 00:32:49,DOCKERSTATION,52.0
2026-04-30 00:32:54,DOCKERSTATION,51.0
2026-04-30 00:32:59,DOCKERSTATION,51.0
2026-04-30 00:33:04,DOCKERSTATION,51.0
2026-04-30 00:33:09,DOCKERSTATION,51.0
2026-04-30 00:33:15,DOCKERSTATION,51.0
2026-04-30 00:33:20,DOCKERSTATION,52.0
2026-04-30 00:33:25,DOCKERSTATION,51.0
2026-04-30 00:33:30,DOCKERSTATION,52.0
2026-04-30 00:33:35,DOCKERSTATION,51.0
2026-04-30 00:33:40,DOCKERSTATION,50.0
2026-04-30 00:33:45,DOCKERSTATION,52.0
2026-04-30 00:33:50,DOCKERSTATION,51.0
2026-04-30 00:33:55,DOCKERSTATION,51.0
2026-04-30 00:34:00,DOCKERSTATION,51.0
2026-04-30 00:34:05,DOCKERSTATION,52.0
2026-04-30 00:34:10,DOCKERSTATION,51.0
2026-04-30 00:34:15,DOCKERSTATION,51.0
2026-04-30 00:34:21,DOCKERSTATION,51.0
2026-04-30 00:34:26,DOCKERSTATION,50.0
2026-04-30 00:34:31,DOCKERSTATION,51.0
2026-04-30 00:34:36,DOCKERSTATION,51.0
2026-04-30 00:34:41,DOCKERSTATION,50.0
2026-04-30 00:34:46,DOCKERSTATION,52.0
2026-04-30 00:34:51,DOCKERSTATION,50.0
2026-04-30 00:34:56,DOCKERSTATION,51.0
2026-04-30 00:35:01,DOCKERSTATION,50.0
2026-04-30 00:35:06,DOCKERSTATION,51.0
2026-04-30 00:35:11,DOCKERSTATION,51.0
2026-04-30 00:35:16,DOCKERSTATION,51.0
2026-04-30 00:35:21,DOCKERSTATION,51.0
2026-04-30 00:35:27,DOCKERSTATION,51.0
2026-04-30 00:35:32,DOCKERSTATION,50.0
2026-04-30 00:35:37,DOCKERSTATION,51.0
2026-04-30 00:35:42,DOCKERSTATION,50.0
2026-04-30 00:35:47,DOCKERSTATION,51.0
2026-04-30 00:35:52,DOCKERSTATION,50.0
2026-04-30 00:35:57,DOCKERSTATION,51.0
2026-04-30 00:36:02,DOCKERSTATION,51.0
2026-04-30 00:36:07,DOCKERSTATION,51.0
2026-04-30 00:36:12,DOCKERSTATION,52.0
2026-04-30 00:36:17,DOCKERSTATION,50.0
2026-04-30 00:36:22,DOCKERSTATION,51.0
2026-04-30 00:36:27,DOCKERSTATION,51.0
2026-04-30 00:36:33,DOCKERSTATION,73.0
2026-04-30 00:36:38,DOCKERSTATION,51.0
2026-04-30 00:36:43,DOCKERSTATION,51.0
2026-04-30 00:36:48,DOCKERSTATION,52.0
2026-04-30 00:36:53,DOCKERSTATION,51.0
2026-04-30 00:36:58,DOCKERSTATION,52.0
2026-04-30 00:37:03,DOCKERSTATION,51.0
2026-04-30 00:37:08,DOCKERSTATION,51.0
2026-04-30 00:37:13,DOCKERSTATION,51.0
2026-04-30 00:37:18,DOCKERSTATION,51.0
2026-04-30 00:37:23,DOCKERSTATION,50.0
2026-04-30 00:37:28,DOCKERSTATION,52.0
2026-04-30 00:37:33,DOCKERSTATION,52.0
2026-04-30 00:37:39,DOCKERSTATION,51.0
2026-04-30 00:37:44,DOCKERSTATION,51.0
2026-04-30 00:37:49,DOCKERSTATION,51.0
2026-04-30 00:37:54,DOCKERSTATION,51.0
2026-04-30 00:37:59,DOCKERSTATION,52.0
2026-04-30 00:38:04,DOCKERSTATION,50.0
2026-04-30 00:38:09,DOCKERSTATION,51.0
2026-04-30 00:38:14,DOCKERSTATION,51.0
2026-04-30 00:38:19,DOCKERSTATION,50.0
2026-04-30 00:38:24,DOCKERSTATION,51.0
2026-04-30 00:38:29,DOCKERSTATION,52.0
2026-04-30 00:38:34,DOCKERSTATION,51.0
2026-04-30 00:38:39,DOCKERSTATION,50.0
2026-04-30 00:38:45,DOCKERSTATION,51.0
2026-04-30 00:38:50,DOCKERSTATION,51.0
2026-04-30 00:38:55,DOCKERSTATION,55.0
2026-04-30 00:39:00,DOCKERSTATION,51.0
2026-04-30 00:39:05,DOCKERSTATION,52.0
2026-04-30 00:39:10,DOCKERSTATION,50.0
2026-04-30 00:39:15,DOCKERSTATION,51.0
2026-04-30 00:39:20,DOCKERSTATION,51.0
2026-04-30 00:39:25,DOCKERSTATION,49.0
2026-04-30 00:39:30,DOCKERSTATION,49.0
2026-04-30 00:39:35,DOCKERSTATION,51.0
2026-04-30 00:39:40,DOCKERSTATION,50.0
2026-04-30 00:39:45,DOCKERSTATION,51.0
2026-04-30 00:39:51,DOCKERSTATION,51.0
2026-04-30 00:39:56,DOCKERSTATION,50.0
2026-04-30 00:40:01,DOCKERSTATION,51.0
2026-04-30 00:40:06,DOCKERSTATION,50.0
2026-04-30 00:40:11,DOCKERSTATION,51.0
2026-04-30 00:40:16,DOCKERSTATION,50.0
2026-04-30 00:40:21,DOCKERSTATION,51.0
2026-04-30 00:40:26,DOCKERSTATION,51.0
2026-04-30 00:40:31,DOCKERSTATION,50.0
2026-04-30 00:40:36,DOCKERSTATION,50.0
2026-04-30 00:40:41,DOCKERSTATION,51.0
2026-04-30 00:40:46,DOCKERSTATION,51.0
2026-04-30 00:40:51,DOCKERSTATION,50.0
2026-04-30 00:40:57,DOCKERSTATION,50.0
2026-04-30 00:41:02,DOCKERSTATION,50.0
2026-04-30 00:41:07,DOCKERSTATION,51.0
2026-04-30 00:41:12,DOCKERSTATION,50.0
2026-04-30 00:41:17,DOCKERSTATION,51.0
2026-04-30 00:41:22,DOCKERSTATION,50.0
2026-04-30 00:41:27,DOCKERSTATION,51.0
2026-04-30 00:41:32,DOCKERSTATION,51.0
2026-04-30 00:41:37,DOCKERSTATION,50.0
2026-04-30 00:41:42,DOCKERSTATION,50.0
2026-04-30 00:41:47,DOCKERSTATION,50.0
2026-04-30 00:41:52,DOCKERSTATION,50.0
2026-04-30 00:41:57,DOCKERSTATION,50.0
2026-04-30 00:42:03,DOCKERSTATION,52.0
2026-04-30 00:42:08,DOCKERSTATION,50.0
2026-04-30 00:42:13,DOCKERSTATION,51.0
2026-04-30 00:42:18,DOCKERSTATION,51.0
2026-04-30 00:42:23,DOCKERSTATION,51.0
2026-04-30 00:42:28,DOCKERSTATION,50.0
2026-04-30 00:42:33,DOCKERSTATION,51.0
2026-04-30 00:42:38,DOCKERSTATION,50.0
2026-04-30 00:42:43,DOCKERSTATION,50.0
2026-04-30 00:42:48,DOCKERSTATION,50.0
2026-04-30 00:42:53,DOCKERSTATION,49.0
2026-04-30 00:42:58,DOCKERSTATION,51.0
2026-04-30 00:43:03,DOCKERSTATION,52.0
2026-04-30 00:43:09,DOCKERSTATION,50.0
2026-04-30 00:43:14,DOCKERSTATION,51.0
2026-04-30 00:43:19,DOCKERSTATION,51.0
2026-04-30 00:43:24,DOCKERSTATION,50.0
2026-04-30 00:43:29,DOCKERSTATION,51.0
2026-04-30 00:43:34,DOCKERSTATION,51.0
2026-04-30 00:43:39,DOCKERSTATION,49.0
2026-04-30 00:43:44,DOCKERSTATION,50.0
